# TIMESTAMP	THROUGHPUT
0.00	0.000000
0.01	18.511200
0.02	4.058400
0.03	10.995200
0.04	11.336000
0.05	13.589600
0.06	12.467200
0.07	11.167200
0.08	14.720000
0.09	11.336800
0.10	10.997600
0.11	14.550400
0.12	10.912800
0.13	14.550400
0.14	12.124000
0.15	13.339200
0.16	14.465600
0.17	10.997600
0.18	14.465600
0.19	10.997600
0.20	10.912800
0.21	14.552000
0.22	10.915200
0.23	14.553600
0.24	13.337600
0.25	12.131200
0.26	14.468000
0.27	11.000800
0.28	10.915200
0.29	14.553600
0.30	10.916800
0.31	14.556800
0.32	10.917600
0.33	14.556800
0.34	10.917600
0.35	14.471200
0.36	13.425600
0.37	12.134400
0.38	10.917600
0.39	14.471200
0.40	11.003200
0.41	14.471200
0.42	11.003200
0.43	14.556800
0.44	10.917600
0.45	14.556800
0.46	10.917600
0.47	14.471200
0.48	11.003200
0.49	14.471200
0.50	11.003200
0.51	14.300000
0.52	13.083200
0.53	11.792000
0.54	7.107200
0.55	0.000000
0.56	0.000000
0.57	0.000000
0.58	0.000000
0.59	0.000000
0.60	0.000000
0.61	0.000000
0.62	0.000000
0.63	0.000000
0.64	0.000000
0.65	0.000000
0.66	0.000000
0.67	0.000000
0.68	0.000000
0.69	0.000000
0.70	0.000000
0.71	0.000000
0.72	0.000000
0.73	0.000000
0.74	0.000000
0.75	0.000000
0.76	0.000000
0.77	0.000000
0.78	0.000000
0.79	0.000000
0.80	0.000000
0.81	0.000000
0.82	0.000000
0.83	0.000000
0.84	0.000000
0.85	0.000000
0.86	0.000000
0.87	0.000000
0.88	0.000000
0.89	0.000000
0.90	0.000000
0.91	0.000000
0.92	0.000000
0.93	0.000000
0.94	0.000000
0.95	0.000000
0.96	0.000000
0.97	0.000000
0.98	0.000000
0.99	0.000000
1.00	0.000000
1.01	0.000000
1.02	0.000000
1.03	0.000000
1.04	0.000000
1.05	0.000000
1.06	0.000000
1.07	0.000000
1.08	0.000000
1.09	0.000000
1.10	0.000000
1.11	0.000000
1.12	0.000000
1.13	0.000000
1.14	0.000000
1.15	0.000000
1.16	0.000000
1.17	0.000000
1.18	0.000000
1.19	0.000000
1.20	0.000000
1.21	0.000000
1.22	0.000000
1.23	0.000000
1.24	0.000000
1.25	0.000000
1.26	0.000000
1.27	0.000000
1.28	0.000000
1.29	0.000000
1.30	0.000000
1.31	0.000000
1.32	0.000000
1.33	0.000000
1.34	0.000000
1.35	0.000000
1.36	0.000000
1.37	0.000000
1.38	0.000000
1.39	0.000000
1.40	0.000000
1.41	0.000000
1.42	0.000000
1.43	0.000000
1.44	0.000000
1.45	0.000000
1.46	0.000000
1.47	0.000000
1.48	0.000000
1.49	0.000000
1.50	0.000000
1.51	0.000000
1.52	0.000000
1.53	0.000000
1.54	0.000000
1.55	3.553600
1.56	0.000000
1.57	0.000000
1.58	0.000000
1.59	0.000000
1.60	0.000000
1.61	0.000000
1.62	0.000000
1.63	0.000000
1.64	0.000000
1.65	0.000000
1.66	0.000000
1.67	0.000000
1.68	0.000000
1.69	0.000000
1.70	0.000000
1.71	0.000000
1.72	0.000000
1.73	0.000000
1.74	0.000000
1.75	0.000000
1.76	0.000000
1.77	0.000000
1.78	0.000000
1.79	0.000000
1.80	0.000000
1.81	0.000000
1.82	0.000000
1.83	0.000000
1.84	0.000000
1.85	0.000000
1.86	0.000000
1.87	0.000000
1.88	0.000000
1.89	0.000000
1.90	0.000000
1.91	0.000000
1.92	0.000000
1.93	0.000000
1.94	0.000000
1.95	0.000000
1.96	0.000000
1.97	0.000000
1.98	0.000000
1.99	0.000000
2.00	0.000000
2.01	0.000000
2.02	0.000000
2.03	0.000000
2.04	0.000000
2.05	0.000000
2.06	0.000000
2.07	0.000000
2.08	0.000000
2.09	0.000000
2.10	0.000000
2.11	0.000000
2.12	0.000000
2.13	0.000000
2.14	0.000000
2.15	0.000000
2.16	0.000000
2.17	0.000000
2.18	0.000000
2.19	0.000000
2.20	0.000000
2.21	0.000000
2.22	0.000000
2.23	0.000000
2.24	0.000000
2.25	0.000000
2.26	0.000000
2.27	0.000000
2.28	0.000000
2.29	0.000000
2.30	0.000000
2.31	0.000000
2.32	0.000000
2.33	0.000000
2.34	0.000000
2.35	0.000000
2.36	0.000000
2.37	0.000000
2.38	0.000000
2.39	0.000000
2.40	0.000000
2.41	0.000000
2.42	0.000000
2.43	0.000000
2.44	0.000000
2.45	0.000000
2.46	0.000000
2.47	0.000000
2.48	0.000000
2.49	0.000000
2.50	0.000000
2.51	0.000000
2.52	0.000000
2.53	0.000000
2.54	0.000000
2.55	3.553600
2.56	0.000000
2.57	0.000000
2.58	0.000000
2.59	0.000000
2.60	0.000000
2.61	0.000000
2.62	0.000000
2.63	0.000000
2.64	0.000000
2.65	0.000000
2.66	0.000000
2.67	0.000000
2.68	0.000000
2.69	0.000000
2.70	0.000000
2.71	0.000000
2.72	0.000000
2.73	0.000000
2.74	0.000000
2.75	0.000000
2.76	0.000000
2.77	0.000000
2.78	0.000000
2.79	0.000000
2.80	0.000000
2.81	0.000000
2.82	0.000000
2.83	0.000000
2.84	0.000000
2.85	0.000000
2.86	0.000000
2.87	0.000000
2.88	0.000000
2.89	0.000000
2.90	0.000000
2.91	0.000000
2.92	0.000000
2.93	0.000000
2.94	0.000000
2.95	0.000000
2.96	0.000000
2.97	0.000000
2.98	0.000000
2.99	0.000000
3.00	0.000000
3.01	0.000000
3.02	0.000000
3.03	0.000000
3.04	0.000000
3.05	0.000000
3.06	0.000000
3.07	0.000000
3.08	0.000000
3.09	0.000000
3.10	0.000000
3.11	0.000000
3.12	0.000000
3.13	0.000000
3.14	0.000000
3.15	0.000000
3.16	0.000000
3.17	0.000000
3.18	0.000000
3.19	0.000000
3.20	0.000000
3.21	0.000000
3.22	0.000000
3.23	0.000000
3.24	0.000000
3.25	0.000000
3.26	0.000000
3.27	0.000000
3.28	0.000000
3.29	0.000000
3.30	0.000000
3.31	0.000000
3.32	0.000000
3.33	0.000000
3.34	0.000000
3.35	0.000000
3.36	0.000000
3.37	0.000000
3.38	0.000000
3.39	0.000000
3.40	0.000000
3.41	0.000000
3.42	0.000000
3.43	0.000000
3.44	0.000000
3.45	0.000000
3.46	0.000000
3.47	0.000000
3.48	0.000000
3.49	0.000000
3.50	0.000000
3.51	0.000000
3.52	0.000000
3.53	0.000000
3.54	0.000000
3.55	0.000000
3.56	3.553600
3.57	0.000000
3.58	0.000000
3.59	0.000000
3.60	0.000000
3.61	0.000000
3.62	0.000000
3.63	0.000000
3.64	0.000000
3.65	0.000000
3.66	0.000000
3.67	0.000000
3.68	0.000000
3.69	0.000000
3.70	0.000000
3.71	0.000000
3.72	0.000000
3.73	0.000000
3.74	0.000000
3.75	0.000000
3.76	0.000000
3.77	0.000000
3.78	0.000000
3.79	0.000000
3.80	0.000000
3.81	0.000000
3.82	0.000000
3.83	0.000000
3.84	0.000000
3.85	0.000000
3.86	0.000000
3.87	0.000000
3.88	0.000000
3.89	0.000000
3.90	0.000000
3.91	0.000000
3.92	0.000000
3.93	0.000000
3.94	0.000000
3.95	0.000000
3.96	0.000000
3.97	0.000000
3.98	0.000000
3.99	0.000000
4.00	0.000000
4.01	0.000000
4.02	0.000000
4.03	0.000000
4.04	0.000000
4.05	0.000000
4.06	0.000000
4.07	0.000000
4.08	0.000000
4.09	0.000000
4.10	0.000000
4.11	0.000000
4.12	0.000000
4.13	0.000000
4.14	0.000000
4.15	0.000000
4.16	0.000000
4.17	0.000000
4.18	0.000000
4.19	0.000000
4.20	0.000000
4.21	0.000000
4.22	0.000000
4.23	0.000000
4.24	0.000000
4.25	0.000000
4.26	0.000000
4.27	0.000000
4.28	0.000000
4.29	0.000000
4.30	0.000000
4.31	0.000000
4.32	0.000000
4.33	0.000000
4.34	0.000000
4.35	0.000000
4.36	0.000000
4.37	0.000000
4.38	0.000000
4.39	0.000000
4.40	0.000000
4.41	0.000000
4.42	0.000000
4.43	0.000000
4.44	0.000000
4.45	0.000000
4.46	0.085600
4.47	3.810400
4.48	7.449600
4.49	14.471200
4.50	11.003200
4.51	14.556800
4.52	11.174400
4.53	14.728000
4.54	11.345600
4.55	14.728000
4.56	11.345600
4.57	14.728000
4.58	11.174400
4.59	11.260000
4.60	14.471200
4.61	11.003200
4.62	14.556800
4.63	10.917600
4.64	14.556800
4.65	10.917600
4.66	14.556800
4.67	10.917600
4.68	14.471200
4.69	11.003200
4.70	14.471200
4.71	11.003200
4.72	14.471200
4.73	11.003200
4.74	14.556800
4.75	10.917600
4.76	10.917600
4.77	10.917600
4.78	14.556800
4.79	13.340000
4.80	12.134400
4.81	10.917600
4.82	14.556800
4.83	10.917600
4.84	14.556800
4.85	10.917600
4.86	14.471200
4.87	11.003200
4.88	14.471200
4.89	11.003200
4.90	14.556800
4.91	10.917600
4.92	14.556800
4.93	13.340000
4.94	12.134400
4.95	10.917600
4.96	14.556800
4.97	10.917600
4.98	14.556800
4.99	10.917600
5.00	10.917600
5.01	14.471200
5.02	11.003200
5.03	14.471200
5.04	11.003200
5.05	10.917600
5.06	14.556800
5.07	13.340000
5.08	12.048800
5.09	14.556800
