0.517342	211	180	0	31	84680	13804
0.517761	211	180	1	31	84680	13804
0.576303	212	192	2	13	83750	15529
2.551015	213	193	3	2	83750	15529
2.597593	214	194	4	2	83750	15529
3.015795	215	194	4	1	83750	15529
6.015794	805	754	4	31	85633	88054
9.016080	1898	1847	4	31	84565	85373
12.017563	2995	2944	4	31	83904	94593
15.016556	4092	4041	4	31	84923	92433
