"12:12:19.21","49552"
"12:12:19.22","12888"
"12:12:19.23","36192"
"12:12:19.24","48272"
"12:12:19.25","46608"
"12:12:19.26","37896"
"12:12:19.27","47448"
"12:12:19.28","37056"
"12:12:19.29","46608"
"12:12:19.30","35376"
"12:12:19.31","44088"
"12:12:19.32","34536"
"12:12:19.33","44928"
"12:12:19.34","44928"
"12:12:19.35","33696"
"12:12:19.36","44928"
"12:12:19.37","44928"
"12:12:19.38","44088"
"12:12:19.39","34536"
"12:12:19.40","44936"
"12:12:19.41","33720"
"12:12:19.42","44960"
"12:12:19.43","44960"
"12:12:19.44","44112"
"12:12:19.45","34568"
"12:12:19.46","44960"
"12:12:19.47","33720"
"12:12:19.48","44960"
"12:12:19.49","44136"
"12:12:19.50","34592"
"12:12:19.51","44992"
"12:12:19.52","44992"
"12:12:19.53","44144"
"12:12:19.54","33744"
"12:12:19.55","45840"
"12:12:19.56","33744"
"12:12:19.57","33744"
"12:12:19.58","33744"
"12:12:19.59","44992"
"12:12:19.60","44144"
"12:12:19.61","34592"
"12:12:19.62","44992"
"12:12:19.63","44144"
"12:12:19.64","34592"
"12:12:19.65","44992"
"12:12:19.66","33744"
"12:12:19.67","44992"
"12:12:19.68","44992"
"12:12:19.69","44144"
"12:12:19.70","34592"
"12:12:19.71","44144"
"12:12:19.72","41600"
"12:12:19.73","41600"
"12:12:19.74","31200"
"12:12:19.75","0"
"12:12:19.76","0"
"12:12:19.77","0"
"12:12:19.78","0"
"12:12:19.79","0"
"12:12:19.80","0"
"12:12:19.81","0"
"12:12:19.82","0"
"12:12:19.83","0"
"12:12:19.84","0"
"12:12:19.85","0"
"12:12:19.86","0"
"12:12:19.87","0"
"12:12:19.88","0"
"12:12:19.89","0"
"12:12:19.90","0"
"12:12:19.91","0"
"12:12:19.92","0"
"12:12:19.93","0"
"12:12:19.94","0"
"12:12:19.95","0"
"12:12:19.96","0"
"12:12:19.97","0"
"12:12:19.98","0"
"12:12:19.99","0"
"12:12:20.00","0"
"12:12:20.01","0"
"12:12:20.02","0"
"12:12:20.03","0"
"12:12:20.04","0"
"12:12:20.05","0"
"12:12:20.06","0"
"12:12:20.07","0"
"12:12:20.08","0"
"12:12:20.09","0"
"12:12:20.10","0"
"12:12:20.11","0"
"12:12:20.12","0"
"12:12:20.13","0"
"12:12:20.14","0"
"12:12:20.15","0"
"12:12:20.16","0"
"12:12:20.17","0"
"12:12:20.18","0"
"12:12:20.19","0"
"12:12:20.20","0"
"12:12:20.21","0"
"12:12:20.22","0"
"12:12:20.23","0"
"12:12:20.24","0"
"12:12:20.25","0"
"12:12:20.26","0"
"12:12:20.27","0"
"12:12:20.28","0"
"12:12:20.29","0"
"12:12:20.30","0"
"12:12:20.31","0"
"12:12:20.32","0"
"12:12:20.33","0"
"12:12:20.34","0"
"12:12:20.35","0"
"12:12:20.36","0"
"12:12:20.37","0"
"12:12:20.38","0"
"12:12:20.39","0"
"12:12:20.40","0"
"12:12:20.41","0"
"12:12:20.42","0"
"12:12:20.43","0"
"12:12:20.44","0"
"12:12:20.45","0"
"12:12:20.46","0"
"12:12:20.47","0"
"12:12:20.48","0"
"12:12:20.49","0"
"12:12:20.50","0"
"12:12:20.51","0"
"12:12:20.52","0"
"12:12:20.53","0"
"12:12:20.54","0"
"12:12:20.55","0"
"12:12:20.56","0"
"12:12:20.57","0"
"12:12:20.58","0"
"12:12:20.59","0"
"12:12:20.60","0"
"12:12:20.61","0"
"12:12:20.62","0"
"12:12:20.63","0"
"12:12:20.64","0"
"12:12:20.65","0"
"12:12:20.66","0"
"12:12:20.67","0"
"12:12:20.68","0"
"12:12:20.69","0"
"12:12:20.70","0"
"12:12:20.71","0"
"12:12:20.72","0"
"12:12:20.73","0"
"12:12:20.74","0"
"12:12:20.75","10400"
"12:12:20.76","0"
"12:12:20.77","0"
"12:12:20.78","0"
"12:12:20.79","0"
"12:12:20.80","0"
"12:12:20.81","0"
"12:12:20.82","0"
"12:12:20.83","0"
"12:12:20.84","0"
"12:12:20.85","0"
"12:12:20.86","0"
"12:12:20.87","0"
"12:12:20.88","0"
"12:12:20.89","0"
"12:12:20.90","0"
"12:12:20.91","0"
"12:12:20.92","0"
"12:12:20.93","0"
"12:12:20.94","0"
"12:12:20.95","0"
"12:12:20.96","0"
"12:12:20.97","0"
"12:12:20.98","0"
"12:12:20.99","0"
"12:12:21.00","0"
"12:12:21.01","0"
"12:12:21.02","0"
"12:12:21.03","0"
"12:12:21.04","0"
"12:12:21.05","0"
"12:12:21.06","0"
"12:12:21.07","0"
"12:12:21.08","0"
"12:12:21.09","0"
"12:12:21.10","0"
"12:12:21.11","0"
"12:12:21.12","0"
"12:12:21.13","0"
"12:12:21.14","0"
"12:12:21.15","0"
"12:12:21.16","0"
"12:12:21.17","0"
"12:12:21.18","0"
"12:12:21.19","0"
"12:12:21.20","0"
"12:12:21.21","0"
"12:12:21.22","0"
"12:12:21.23","0"
"12:12:21.24","0"
"12:12:21.25","0"
"12:12:21.26","0"
"12:12:21.27","0"
"12:12:21.28","0"
"12:12:21.29","0"
"12:12:21.30","0"
"12:12:21.31","0"
"12:12:21.32","0"
"12:12:21.33","0"
"12:12:21.34","0"
"12:12:21.35","0"
"12:12:21.36","0"
"12:12:21.37","0"
"12:12:21.38","0"
"12:12:21.39","0"
"12:12:21.40","0"
"12:12:21.41","0"
"12:12:21.42","0"
"12:12:21.43","0"
"12:12:21.44","0"
"12:12:21.45","0"
"12:12:21.46","0"
"12:12:21.47","0"
"12:12:21.48","0"
"12:12:21.49","0"
"12:12:21.50","0"
"12:12:21.51","0"
"12:12:21.52","0"
"12:12:21.53","0"
"12:12:21.54","0"
"12:12:21.55","0"
"12:12:21.56","0"
"12:12:21.57","0"
"12:12:21.58","0"
"12:12:21.59","0"
"12:12:21.60","0"
"12:12:21.61","0"
"12:12:21.62","0"
"12:12:21.63","0"
"12:12:21.64","0"
"12:12:21.65","0"
"12:12:21.66","0"
"12:12:21.67","0"
"12:12:21.68","0"
"12:12:21.69","0"
"12:12:21.70","0"
"12:12:21.71","0"
"12:12:21.72","0"
"12:12:21.73","0"
"12:12:21.74","0"
"12:12:21.75","0"
"12:12:21.76","0"
"12:12:21.77","0"
"12:12:21.78","0"
"12:12:21.79","0"
"12:12:21.80","0"
"12:12:21.81","0"
"12:12:21.82","0"
"12:12:21.83","0"
"12:12:21.84","0"
"12:12:21.85","0"
"12:12:21.86","0"
"12:12:21.87","0"
"12:12:21.88","10400"
"12:12:21.89","0"
"12:12:21.90","0"
"12:12:21.91","0"
"12:12:21.92","0"
"12:12:21.93","0"
"12:12:21.94","0"
"12:12:21.95","0"
"12:12:21.96","0"
"12:12:21.97","0"
"12:12:21.98","0"
"12:12:21.99","0"
"12:12:22.00","0"
"12:12:22.01","0"
"12:12:22.02","0"
"12:12:22.03","0"
"12:12:22.04","0"
"12:12:22.05","0"
"12:12:22.06","0"
"12:12:22.07","0"
"12:12:22.08","0"
"12:12:22.09","0"
"12:12:22.10","0"
"12:12:22.11","0"
"12:12:22.12","0"
"12:12:22.13","0"
"12:12:22.14","0"
"12:12:22.15","0"
"12:12:22.16","0"
"12:12:22.17","0"
"12:12:22.18","0"
"12:12:22.19","0"
"12:12:22.20","0"
"12:12:22.21","0"
"12:12:22.22","0"
"12:12:22.23","0"
"12:12:22.24","0"
"12:12:22.25","0"
"12:12:22.26","0"
"12:12:22.27","0"
"12:12:22.28","0"
"12:12:22.29","0"
"12:12:22.30","0"
"12:12:22.31","0"
"12:12:22.32","0"
"12:12:22.33","0"
"12:12:22.34","0"
"12:12:22.35","0"
"12:12:22.36","0"
"12:12:22.37","0"
"12:12:22.38","0"
"12:12:22.39","0"
"12:12:22.40","0"
"12:12:22.41","0"
"12:12:22.42","0"
"12:12:22.43","0"
"12:12:22.44","0"
"12:12:22.45","0"
"12:12:22.46","0"
"12:12:22.47","0"
"12:12:22.48","0"
