# TIMESTAMP	THROUGHPUT
0.00	0.000000
0.01	4.928000
0.02	16.352800
0.03	9.664800
0.04	25.719200
0.05	21.401600
0.06	21.235200
0.07	23.657600
0.08	25.723200
0.09	21.403200
0.10	21.235200
0.11	21.235200
0.12	22.194400
0.13	26.766400
0.14	20.983200
0.15	23.405600
0.16	25.555200
0.17	20.983200
0.18	25.828000
0.19	23.132800
0.20	20.983200
0.21	20.983200
0.22	20.983200
0.23	20.983200
0.24	27.896000
0.25	21.070400
0.26	20.985600
0.27	25.830400
0.28	23.136000
0.29	20.985600
0.30	27.896000
0.31	20.985600
0.32	21.070400
0.33	20.902400
0.34	27.984000
0.35	20.988000
0.36	21.072800
0.37	27.899200
0.38	21.072800
0.39	20.988000
0.40	27.899200
0.41	20.988000
0.42	21.072800
0.43	20.988000
0.44	27.899200
0.45	21.072800
0.46	20.988000
0.47	27.899200
0.48	21.072800
0.49	20.988000
0.50	27.899200
0.51	20.988000
0.52	20.818400
0.53	27.644800
0.54	20.733600
0.55	13.822400
0.56	0.000000
0.57	0.000000
0.58	0.000000
0.59	0.000000
0.60	0.000000
0.61	0.000000
0.62	0.000000
0.63	0.000000
0.64	0.000000
0.65	0.000000
0.66	0.000000
0.67	0.000000
0.68	0.000000
0.69	0.000000
0.70	0.000000
0.71	0.000000
0.72	0.000000
0.73	0.000000
0.74	0.000000
0.75	0.000000
0.76	0.000000
0.77	0.000000
0.78	0.000000
0.79	0.000000
0.80	0.000000
0.81	0.000000
0.82	0.000000
0.83	0.000000
0.84	0.000000
0.85	0.000000
0.86	0.000000
0.87	0.000000
0.88	0.000000
0.89	0.000000
0.90	0.000000
0.91	0.000000
0.92	0.000000
0.93	0.000000
0.94	0.000000
0.95	0.000000
0.96	0.000000
0.97	0.000000
0.98	0.000000
0.99	0.000000
1.00	0.000000
1.01	0.000000
1.02	0.000000
1.03	0.000000
1.04	0.000000
1.05	0.000000
1.06	0.000000
1.07	0.000000
1.08	0.000000
1.09	0.000000
1.10	0.000000
1.11	0.000000
1.12	0.000000
1.13	0.000000
1.14	0.000000
1.15	0.000000
1.16	0.000000
1.17	0.000000
1.18	0.000000
1.19	0.000000
1.20	0.000000
1.21	0.000000
1.22	0.000000
1.23	0.000000
1.24	0.000000
1.25	0.000000
1.26	0.000000
1.27	0.000000
1.28	0.000000
1.29	0.000000
