0.512132	212	181	0	31	88899	3786
0.512263	212	181	1	31	88899	3786
0.562294	213	193	2	13	87522	4259
2.097446	214	194	3	2	87522	4259
3.058975	215	195	3	2	87522	4259
3.190714	215	195	4	2	87522	4259
3.965036	216	196	5	2	87522	4259
