# TIMESTAMP	THROUGHPUT
0.00	0.000000
0.01	3.797600
0.02	7.601600
0.03	7.436000
0.04	11.157600
0.05	14.710400
0.06	11.328000
0.07	14.712000
0.08	11.244000
0.09	11.244000
0.10	14.712000
0.11	11.160000
0.12	14.460000
0.13	10.992000
0.14	14.460000
0.15	10.992000
0.16	14.460000
0.17	10.992000
0.18	14.460000
0.19	10.992000
0.20	14.460000
0.21	10.992000
0.22	14.460800
0.23	10.995200
0.24	14.462400
0.25	10.995200
0.26	14.462400
0.27	10.995200
0.28	14.462400
0.29	10.995200
0.30	12.121600
0.31	13.337600
0.32	14.465600
0.33	10.997600
0.34	14.465600
0.35	10.912800
0.36	10.912800
0.37	10.997600
0.38	14.465600
0.39	10.997600
0.40	14.465600
0.41	10.997600
0.42	14.465600
0.43	10.997600
0.44	14.465600
0.45	10.997600
0.46	14.550400
0.47	10.912800
0.48	13.335200
0.49	12.128000
0.50	14.465600
0.51	10.997600
0.52	14.211200
0.53	10.658400
0.54	14.211200
0.55	3.552800
0.56	0.000000
0.57	0.000000
0.58	0.000000
0.59	0.000000
0.60	0.000000
0.61	0.000000
0.62	0.000000
0.63	0.000000
0.64	0.000000
0.65	0.000000
0.66	0.000000
0.67	0.000000
0.68	0.000000
0.69	0.000000
0.70	0.000000
0.71	0.000000
0.72	0.000000
0.73	0.000000
0.74	0.000000
0.75	0.000000
0.76	0.000000
0.77	0.000000
0.78	0.000000
0.79	0.000000
0.80	0.000000
0.81	0.000000
0.82	0.000000
0.83	0.000000
0.84	0.000000
0.85	0.000000
0.86	0.000000
0.87	0.000000
0.88	0.000000
0.89	0.000000
0.90	0.000000
0.91	0.000000
0.92	0.000000
0.93	0.000000
0.94	0.000000
0.95	0.000000
0.96	0.000000
0.97	0.000000
0.98	0.000000
0.99	0.000000
1.00	0.000000
1.01	0.000000
1.02	0.000000
1.03	0.000000
1.04	0.000000
1.05	0.000000
1.06	0.000000
1.07	0.000000
1.08	0.000000
1.09	0.000000
1.10	0.000000
