# TIMESTAMP	THROUGHPUT
1.27	99.265600
1.28	98.107200
1.29	98.054400
1.30	98.107200
1.31	99.212800
1.32	98.107200
1.33	98.107200
1.34	98.054400
1.35	99.371200
1.36	98.054400
1.37	98.160000
1.38	98.107200
1.39	101.635200
1.40	95.737600
1.41	97.948800
1.42	99.212800
1.43	98.160000
1.44	98.107200
1.45	98.054400
1.46	99.318400
1.47	98.160000
1.48	100.476800
1.49	98.160000
1.50	99.212800
1.51	98.107200
1.52	98.160000
1.53	98.107200
1.54	99.265600
1.55	98.107200
1.56	98.107200
1.57	99.212800
1.58	98.107200
1.59	98.107200
1.60	98.160000
1.61	99.212800
1.62	98.160000
1.63	98.160000
1.64	95.737600
1.65	101.793600
1.66	98.107200
1.67	98.160000
1.68	99.212800
1.69	98.107200
1.70	98.107200
1.71	98.054400
1.72	99.265600
1.73	98.160000
1.74	98.107200
1.75	98.107200
1.76	99.371200
1.77	98.107200
1.78	98.107200
1.79	99.318400
1.80	98.212800
1.81	98.054400
1.82	98.160000
1.83	99.212800
1.84	98.160000
1.85	98.160000
1.86	98.054400
1.87	99.212800
1.88	98.107200
1.89	98.160000
1.90	98.160000
1.91	99.054400
1.92	98.212800
1.93	98.160000
1.94	98.054400
1.95	99.265600
1.96	98.107200
1.97	96.790400
1.98	100.529600
1.99	95.790400
2.00	98.160000
2.01	101.635200
2.02	95.790400
2.03	98.107200
2.04	99.265600
2.05	98.001600
2.06	97.948800
2.07	98.001600
2.08	99.107200
2.09	98.054400
2.10	97.843200
2.11	99.160000
2.12	98.160000
2.13	98.107200
2.14	98.054400
2.15	99.318400
2.16	98.054400
2.17	97.948800
2.18	98.160000
2.19	99.265600
2.20	98.054400
2.21	98.160000
2.22	99.265600
2.23	98.107200
2.24	98.107200
2.25	99.212800
2.26	98.160000
2.27	98.054400
2.28	98.107200
2.29	99.318400
2.30	98.054400
2.31	98.054400
2.32	99.318400
2.33	98.107200
2.34	98.054400
2.35	98.160000
2.36	99.212800
2.37	98.107200
2.38	98.054400
2.39	99.212800
2.40	98.054400
2.41	98.107200
2.42	98.054400
2.43	99.318400
2.44	98.160000
2.45	98.107200
2.46	99.371200
2.47	98.001600
2.48	98.107200
2.49	98.107200
2.50	99.212800
2.51	98.107200
2.52	98.107200
2.53	98.107200
2.54	99.265600
2.55	98.107200
2.56	98.107200
2.57	99.318400
2.58	98.160000
2.59	98.160000
2.60	98.054400
2.61	99.212800
2.62	98.107200
2.63	98.054400
2.64	98.054400
2.65	99.318400
2.66	98.054400
2.67	98.107200
2.68	99.371200
2.69	98.054400
2.70	98.160000
2.71	99.160000
2.72	98.160000
2.73	98.054400
2.74	99.265600
2.75	98.001600
2.76	98.107200
2.77	99.265600
2.78	98.212800
2.79	98.054400
2.80	97.064000
2.81	99.728000
2.82	34.153600
2.83	0.000000
2.84	0.000000
2.85	0.000000
2.86	0.000000
2.87	0.000000
2.88	0.000000
2.89	0.000000
2.90	0.000000
2.91	0.000000
2.92	0.000000
2.93	0.000000
2.94	0.000000
2.95	0.000000
2.96	0.000000
2.97	0.000000
2.98	0.000000
2.99	0.000000
3.00	0.000000
3.01	0.000000
3.02	11.179200
3.03	88.206400
3.04	96.843200
3.05	96.790400
3.06	97.843200
3.07	96.948800
3.08	97.054400
3.09	96.737600
3.10	97.790400
3.11	82.044800
3.12	96.790400
3.13	89.576000
3.14	98.160000
3.15	96.948800
3.16	97.001600
3.17	97.054400
3.18	98.054400
3.19	96.896000
3.20	96.948800
3.21	96.948800
3.22	98.107200
3.23	97.054400
3.24	97.001600
3.25	97.054400
3.26	98.107200
3.27	96.896000
3.28	96.948800
3.29	97.001600
3.30	98.107200
3.31	97.054400
3.32	97.054400
3.33	98.107200
3.34	96.896000
3.35	97.001600
3.36	96.948800
3.37	98.107200
3.38	97.001600
3.39	97.054400
3.40	97.054400
3.41	98.160000
3.42	96.896000
3.43	96.843200
3.44	97.001600
3.45	98.160000
3.46	97.001600
3.47	96.684800
3.48	97.001600
3.49	98.107200
3.50	94.579200
3.51	96.948800
3.52	96.948800
3.53	98.107200
3.54	97.001600
3.55	97.054400
3.56	97.054400
3.57	98.054400
3.58	96.948800
3.59	96.948800
3.60	96.948800
3.61	98.107200
3.62	97.054400
3.63	97.054400
3.64	98.001600
3.65	96.896000
3.66	96.896000
3.67	96.948800
3.68	98.160000
3.69	97.001600
3.70	97.054400
3.71	97.001600
3.72	98.054400
3.73	96.948800
3.74	96.948800
3.75	98.107200
3.76	97.001600
3.77	97.054400
3.78	97.107200
3.79	98.054400
3.80	96.896000
3.81	96.948800
3.82	96.948800
3.83	98.107200
3.84	97.054400
3.85	97.054400
3.86	96.948800
3.87	97.948800
3.88	96.948800
3.89	96.948800
3.90	95.939200
3.91	77.464000
3.92	95.684800
3.93	95.684800
3.94	95.579200
3.95	95.737600
3.96	95.579200
3.97	95.684800
3.98	93.209600
3.99	95.737600
4.00	96.843200
4.01	95.632000
4.02	95.632000
4.03	95.684800
4.04	95.315200
4.05	95.790400
4.06	95.632000
4.07	95.684800
4.08	95.632000
4.09	95.473600
4.10	95.526400
4.11	95.315200
4.12	95.526400
4.13	95.262400
4.14	95.368000
4.15	95.368000
4.16	95.420800
4.17	95.420800
4.18	95.315200
4.19	95.209600
4.20	96.632000
4.21	95.368000
4.22	95.209600
4.23	95.315200
4.24	95.473600
4.25	95.368000
4.26	95.420800
4.27	95.315200
4.28	95.420800
4.29	95.209600
4.30	95.420800
4.31	95.368000
4.32	95.209600
4.33	95.262400
4.34	95.262400
4.35	95.368000
4.36	95.315200
4.37	95.579200
4.38	95.315200
4.39	95.368000
4.40	93.104000
4.41	95.473600
4.42	95.315200
4.43	95.420800
4.44	96.632000
4.45	95.315200
4.46	95.368000
4.47	95.209600
4.48	95.526400
4.49	95.368000
4.50	95.209600
4.51	95.368000
4.52	95.315200
4.53	95.368000
4.54	95.262400
4.55	95.315200
4.56	95.473600
4.57	95.368000
4.58	95.368000
4.59	96.420800
4.60	94.104000
4.61	96.473600
4.62	95.473600
4.63	95.262400
4.64	95.420800
4.65	95.368000
4.66	95.526400
4.67	95.262400
4.68	95.315200
4.69	95.368000
4.70	93.796800
4.71	0.229600
4.72	0.000000
