# TIMESTAMP	THROUGHPUT
0.00	0.000000
0.01	21.447200
0.02	7.076000
0.03	21.232000
0.04	21.232800
0.05	28.145600
0.06	14.324800
0.07	28.145600
0.08	21.403200
0.09	21.235200
0.10	23.657600
0.11	23.489600
0.12	23.132800
0.13	20.983200
0.14	27.893600
0.15	21.067200
0.16	20.983200
0.17	27.893600
0.18	21.067200
0.19	20.983200
0.20	24.540000
0.21	0.000000
